Latitude,Longitude
47.519380700000006,19.0523938
47.5710274,19.0621991
47.609389,19.113506
47.4837524,19.060520899999997
47.528998,19.0052178
47.526627000000005,19.229402
47.4771838,19.0537391
47.479809499999995,19.057609699999997
