place_id,name,lat,lon,node_type,address,place,popular_times,rating,rating_n,current_popularity,time_spent
ChIJ--4BfpndQUcRjpJg7hiB8xw,Erste Bank fiók,47.4554815,19.040086499999997,bank,"Budapest, Fehérvári út 130","Erste Bank fiók Budapest, Fehérvári út 130 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 31, 55, 65, 56, 47, 55, 75, 84, 70, 44, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 49, 63, 55, 49, 53, 57, 53, 42, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 33, 66, 79, 63, 55, 70, 71, 43, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 100, 73, 36, 47, 61, 67, 60, 46, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 47, 69, 59, 63, 69, 58, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",2.5,37,100,"[15, 45]"
ChIJ-0E_HgjcQUcRgIO_M1yonik,Sarki Fűszeres,47.519380700000006,19.0523938,cafe,"Budapest, Pozsonyi út 53-55","Sarki Fűszeres Budapest, Pozsonyi út 53-55 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 31, 47, 61, 69, 69, 62, 56, 54, 53, 46, 32, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 55, 76, 67, 55, 54, 59, 62, 62, 59, 52, 44, 34, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 44, 73, 94, 96, 81, 63, 53, 52, 54, 52, 44, 33, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 27, 52, 78, 91, 86, 67, 50, 44, 49, 53, 48, 35, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 56, 66, 65, 67, 77, 80, 72, 59, 50, 46, 44, 39, 34, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 85, 100, 92, 71, 53, 46, 49, 53, 49, 38, 25, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 78, 86, 85, 80, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",4.6,857,100,"[25, 90]"
ChIJ-1QITYDZQUcRu79smsboi-g,Szigetcsúcs Óbudai-sziget,47.5603421,19.060703399999998,park,Budapest,Szigetcsúcs Óbudai-sziget Budapest budapest,"[{'name': 'Monday', 'data': [1, 1, 1, 1, 1, 1, 0, 4, 7, 10, 12, 12, 12, 13, 20, 22, 26, 35, 38, 29, 15, 2, 1, 1]}, {'name': 'Tuesday', 'data': [1, 1, 1, 1, 1, 1, 0, 2, 5, 9, 12, 14, 16, 16, 16, 15, 19, 35, 50, 37, 12, 0, 1, 1]}, {'name': 'Wednesday', 'data': [1, 1, 1, 1, 1, 1, 3, 9, 14, 17, 19, 17, 14, 10, 10, 16, 30, 44, 45, 32, 16, 4, 1, 1]}, {'name': 'Thursday', 'data': [1, 1, 1, 1, 1, 1, 1, 3, 5, 7, 9, 12, 14, 16, 20, 28, 40, 49, 48, 35, 20, 10, 4, 1]}, {'name': 'Friday', 'data': [1, 1, 1, 1, 1, 1, 4, 8, 9, 10, 19, 21, 9, 6, 16, 31, 46, 54, 51, 39, 23, 9, 0, 1]}, {'name': 'Saturday', 'data': [1, 1, 1, 1, 1, 1, 1, 5, 16, 28, 37, 40, 41, 50, 66, 85, 98, 100, 88, 68, 45, 25, 12, 3]}, {'name': 'Sunday', 'data': [1, 1, 1, 1, 1, 1, 1, 8, 22, 41, 60, 69, 67, 58, 56, 66, 81, 87, 75, 49, 24, 7, 1, 1]}]",4.8,433,38,"[10, 60]"
ChIJ-2EU2jPdQUcRryDMN2ObL0g,Delta-Truck Kft.,47.45689,19.103818,car_repair,"Budapest, Táblás utca 38","Delta-Truck Kft. Budapest, Táblás utca 38 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 67, 86, 86, 78, 78, 82, 82, 72, 54, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 79, 88, 81, 78, 72, 67, 67, 65, 52, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 68, 71, 84, 87, 80, 77, 78, 75, 63, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 77, 100, 90, 70, 66, 75, 80, 73, 56, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 67, 69, 78, 75, 67, 70, 75, 67, 46, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",4.3,138,43,"[15, 60]"
ChIJ-2IeIkTcQUcRnmhAe6L2jQk,Duna Dental Fogászat Budapest,47.4917714,19.053533899999998,dentist,"Budapest, Duna utca 3","Duna Dental Fogászat Budapest Budapest, Duna utca 3 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 33, 42, 50, 60, 72, 83, 86, 82, 71, 56, 40, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 78, 100, 99, 84, 72, 71, 76, 80, 75, 64, 48, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 57, 78, 85, 83, 79, 78, 78, 73, 63, 48, 33, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 45, 65, 80, 86, 86, 84, 83, 83, 81, 71, 49, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 50, 79, 86, 73, 62, 60, 58, 48, 35, 23, 15, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 13, 22, 21, 20, 22, 23, 22, 21, 18, 15, 12, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",4.4,84,9,"[30, 60]"
ChIJ-2KkD-3bQUcRUYpNUVmnGXY,Spar,47.5284139,19.0687713,supermarket,"Budapest, Dunyov István utca 9","Spar Budapest, Dunyov István utca 9 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 35, 46, 52, 53, 55, 60, 62, 56, 53, 64, 85, 100, 95, 74, 44, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 31, 44, 56, 65, 69, 69, 65, 62, 65, 73, 84, 89, 84, 68, 45, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 37, 52, 64, 71, 72, 67, 60, 56, 60, 71, 84, 89, 82, 63, 40, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 33, 52, 63, 65, 64, 64, 64, 63, 65, 74, 86, 92, 86, 70, 47, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 28, 45, 58, 63, 62, 57, 53, 51, 55, 64, 76, 84, 80, 62, 38, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 16, 27, 39, 51, 61, 66, 65, 61, 55, 54, 57, 60, 57, 45, 27, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 26, 42, 54, 57, 51, 41, 40, 56, 83, 95, 76, 41, 0, 0, 0, 0]}]",3.3,498,30,"[15, 15]"
ChIJ-3UkzC7CQUcRNVb6JXKH_Lc,Szemeretelep vasútállomás,47.444210999999996,19.213256,transit_station,Hungary,Szemeretelep vasútállomás Hungary budapest,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 23, 56, 77, 72, 50, 35, 32, 35, 40, 45, 49, 50, 46, 38, 28, 17, 6, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 3, 25, 70, 100, 75, 40, 29, 31, 34, 37, 44, 58, 69, 61, 39, 21, 12, 6, 2, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 11, 26, 45, 62, 69, 64, 50, 34, 25, 27, 44, 68, 84, 78, 55, 30, 14, 6, 2, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 1, 0, 11, 49, 86, 91, 67, 49, 45, 42, 43, 50, 59, 62, 59, 50, 37, 23, 10, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 1, 26, 50, 50, 34, 28, 35, 50, 64, 75, 81, 80, 73, 60, 45, 29, 16, 5, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 3, 11, 18, 25, 29, 29, 27, 24, 23, 24, 25, 26, 26, 22, 16, 9, 3, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 2, 6, 11, 16, 19, 22, 23, 23, 21, 22, 27, 27, 15, 2, 0, 0, 0]}]",2.3,25,21,
ChIJ-4VEHo_ZQUcRFDMuZLmRbFs,Bagetto,47.5708172,19.0619386,bakery,"Budapest, Nánási út 47-49","Bagetto Budapest, Nánási út 47-49 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 13, 24, 30, 27, 19, 12, 10, 12, 16, 16, 12, 7, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 21, 27, 31, 35, 35, 28, 19, 16, 18, 20, 18, 13, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 26, 41, 32, 18, 19, 24, 19, 13, 15, 18, 17, 10, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 21, 35, 41, 35, 26, 20, 16, 15, 15, 16, 16, 14, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 19, 35, 46, 44, 30, 15, 6, 7, 16, 24, 21, 10, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 34, 63, 90, 100, 87, 65, 46, 36, 31, 26, 18, 10, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 30, 49, 57, 54, 44, 32, 27, 26, 20, 11, 0, 0, 0, 0, 0, 0]}]",4.6,323,0,"[10, 45]"
ChIJ-6FvO4jbQUcROeO39pe3Sxs,Museum of Fine Arts,47.516203600000004,19.0764374,museum,"Budapest, Dózsa György út 41","Museum of Fine Arts Budapest, Dózsa György út 41 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 45, 46, 43, 37, 31, 25, 20, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 52, 55, 53, 48, 42, 35, 26, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 79, 85, 86, 84, 77, 62, 43, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 88, 100, 97, 87, 80, 66, 40, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 69, 82, 86, 90, 89, 72, 43, 0, 0, 0, 0, 0, 0]}]",4.7,5195,95,"[150, 150]"
ChIJ-73IlPLBQUcRx1OcCdQ20eA,Electrical appliances shop. - Daniella Ltd. Üllői,47.4273453,19.2222028,home_goods_store,"Budapest, Üllői út 775","Electrical appliances shop. - Daniella Ltd. Üllői Budapest, Üllői út 775 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 28, 66, 69, 47, 44, 56, 63, 60, 48, 35, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 59, 96, 100, 69, 39, 31, 38, 50, 55, 60, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 31, 62, 88, 90, 72, 53, 44, 40, 32, 20, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 83, 83, 34, 31, 35, 37, 49, 64, 64, 44, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 31, 51, 67, 70, 61, 46, 37, 37, 43, 46, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",4.6,201,0,"[10, 10]"
