place_id,name,lat,lon,node_type,address,place,popular_times,rating,rating_n,current_popularity,time_spent
ChIJDVqdWELbQUcRL4jBnQfFvXQ,Pascal Patika Bt.,47.519317,19.1268549,pharmacy,"Budapest, Vezér utca 148","Pascal Patika Bt. Budapest, Vezér utca 148 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 23, 35, 47, 56, 61, 59, 51, 44, 54, 79, 65, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 29, 41, 46, 53, 68, 70, 54, 49, 72, 93, 76, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 24, 43, 62, 72, 67, 53, 43, 58, 94, 100, 59, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 34, 48, 58, 60, 58, 56, 58, 64, 69, 63, 48, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 47, 52, 40, 36, 50, 65, 72, 83, 95, 85, 50, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 56, 61, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",3.4,24,8,"[10, 10]"
ChIJDX5GATncQUcREtux_gpMOgg,Várkert Bazár,47.493114,19.043160999999998,transit_station,Hungary,Várkert Bazár Hungary budapest,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 7, 13, 19, 27, 34, 38, 38, 34, 27, 21, 19, 22, 26, 27, 22, 14, 5, 1]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 8, 15, 23, 31, 39, 44, 45, 43, 38, 33, 30, 27, 25, 21, 16, 10, 5, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 3, 10, 19, 28, 36, 40, 41, 39, 35, 32, 29, 26, 24, 21, 17, 13, 9, 5]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 16, 26, 36, 46, 54, 61, 62, 58, 50, 41, 33, 28, 25, 21, 17, 12, 7, 3]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 7, 16, 29, 45, 62, 76, 84, 86, 82, 79, 81, 91, 100, 97, 79, 53, 30, 14]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 1, 4, 9, 17, 29, 42, 54, 63, 68, 69, 67, 65, 61, 55, 47, 37, 26, 16]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 1, 4, 8, 14, 23, 34, 44, 53, 60, 65, 68, 66, 60, 48, 34, 21, 11, 4]}]",4.6,6544,19,"[120, 120]"
ChIJDXSOQaXdQUcRCZQYzWSxwDk,Prima Nádorliget,47.4683277,19.046798100000004,supermarket,"Budapest, Nádorliget utca 5","Prima Nádorliget Budapest, Nádorliget utca 5 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 12, 40, 46, 26, 16, 64, 27, 10, 12, 14, 15, 15, 14, 12, 9, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 28, 77, 80, 40, 19, 65, 62, 27, 29, 30, 29, 27, 24, 20, 16, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 23, 34, 37, 33, 29, 100, 16, 17, 21, 25, 28, 30, 29, 26, 21, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 13, 26, 38, 47, 50, 47, 39, 28, 19, 17, 24, 37, 44, 38, 24, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 18, 25, 28, 30, 47, 57, 32, 17, 17, 21, 25, 26, 25, 21, 14, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 7, 10, 12, 13, 10, 5, 1, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 10, 13, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",3.9,205,58,"[15, 15]"
ChIJDXsORQ_cQUcR23M6JRIRno8,SPAR market,47.51410429999999,19.0483369,supermarket,"Budapest, Jászai Mari tér 5","SPAR market Budapest, Jászai Mari tér 5 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 15, 27, 33, 33, 35, 40, 44, 44, 46, 53, 65, 73, 70, 56, 36, 17, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 14, 28, 33, 28, 29, 52, 55, 37, 41, 64, 85, 94, 89, 70, 46, 23, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 11, 21, 31, 39, 42, 42, 41, 42, 48, 61, 77, 90, 93, 81, 58, 31, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 15, 25, 34, 40, 41, 41, 42, 47, 58, 72, 89, 100, 98, 81, 55, 28, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 11, 21, 30, 37, 43, 48, 53, 57, 61, 67, 74, 78, 77, 67, 50, 31, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 10, 20, 32, 43, 52, 58, 60, 61, 63, 69, 75, 78, 71, 56, 35, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 8, 16, 24, 32, 40, 49, 60, 74, 80, 76, 83, 100, 72, 21, 0, 0]}]",3.7,443,42,"[15, 15]"
ChIJDXsZh_7FQUcRpYq9Co_Mvm4,IMO Autómosó,47.51318920000001,19.1514858,car_wash,"Budapest, Füredi utca 65","IMO Autómosó Budapest, Füredi utca 65 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 20, 30, 40, 47, 50, 50, 48, 47, 44, 40, 31, 20, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 18, 30, 40, 50, 57, 57, 51, 48, 54, 58, 45, 21, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 20, 37, 45, 41, 37, 44, 57, 67, 62, 48, 28, 12, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 21, 34, 48, 58, 61, 57, 47, 40, 74, 61, 28, 18, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 27, 50, 58, 51, 47, 52, 60, 64, 60, 50, 37, 24, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 14, 45, 84, 100, 88, 78, 81, 84, 78, 64, 47, 30, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 28, 57, 82, 88, 77, 65, 62, 62, 60, 47, 30, 0, 0, 0, 0, 0]}]",4.3,334,1,"[10, 10]"
ChIJDYoGBVrZQUcRpo298bwxK3w,St. Luke's Pharmacy,47.532596500000004,19.036770100000002,pharmacy,"Budapest, Bécsi út 89","St. Luke's Pharmacy Budapest, Bécsi út 89 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 17, 36, 52, 53, 50, 53, 56, 53, 56, 79, 89, 49, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 21, 46, 72, 82, 72, 60, 65, 72, 66, 60, 62, 44, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 59, 50, 55, 86, 100, 85, 68, 66, 71, 66, 52, 33, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 17, 34, 56, 72, 79, 78, 73, 71, 68, 60, 46, 30, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 30, 46, 49, 46, 50, 57, 56, 50, 47, 52, 49, 31, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 53, 63, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",3.9,27,18,"[10, 10]"
ChIJDZ22HDTDQUcRmWdF-8EguRM,Zila Vendéglő,47.4803865,19.134588600000004,restaurant,"Budapest, Gergely utca 4","Zila Vendéglő Budapest, Gergely utca 4 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16, 27, 31, 25, 17, 13, 11, 10, 8, 6, 4, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 17, 24, 30, 31, 27, 22, 21, 24, 26, 19, 8, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 26, 35, 37, 31, 24, 19, 19, 21, 21, 19, 14, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19, 38, 45, 33, 18, 16, 23, 28, 25, 15, 6, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 26, 39, 43, 37, 30, 32, 43, 54, 57, 47, 31, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17, 38, 63, 80, 84, 79, 76, 76, 72, 59, 39, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23, 57, 92, 100, 75, 48, 34, 25, 15, 0, 0, 0, 0]}]",4.3,1210,38,"[60, 150]"
ChIJDZ5EwkLcQUcRve3Ma0aFGpo,Artoral Dental Center,47.4956119,19.0620242,dentist,"Budapest, Dohány utca 16-18","Artoral Dental Center Budapest, Dohány utca 16-18 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 24, 28, 40, 61, 78, 73, 52, 27, 10, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 54, 42, 43, 57, 64, 76, 76, 46, 14, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 56, 59, 52, 59, 75, 82, 71, 48, 25, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 39, 52, 62, 68, 78, 93, 100, 80, 43, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 34, 32, 46, 49, 35, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",4.8,19,60,"[30, 60]"
ChIJDZ5Ww1rcQUcRhCB2-5I0kK8,Tao Restaurant,47.489173,19.0607639,restaurant,"Budapest, Kálvin tér 4","Tao Restaurant Budapest, Kálvin tér 4 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 54, 49, 26, 19, 22, 24, 23, 19, 14, 8, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 100, 59, 25, 27, 30, 29, 25, 19, 12, 7, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 64, 70, 45, 27, 29, 36, 34, 25, 13, 5, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 69, 70, 44, 30, 32, 34, 32, 27, 19, 12, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 44, 58, 40, 17, 12, 20, 27, 28, 20, 10, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 23, 35, 36, 26, 18, 17, 19, 18, 13, 6, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17, 30, 30, 20, 15, 16, 17, 14, 10, 5, 0, 0]}]",4,1321,38,"[30, 30]"
ChIJDZxTxlbCQUcRHdG28drGmCk,Pharmacy Benu,47.450569200000004,19.1735287,pharmacy,"Budapest, Lakatos út 11","Pharmacy Benu Budapest, Lakatos út 11 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 35, 54, 74, 88, 92, 84, 69, 58, 61, 78, 83, 62, 30, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 42, 71, 94, 100, 87, 70, 65, 74, 83, 82, 67, 44, 23, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 41, 70, 74, 61, 68, 82, 74, 58, 66, 84, 80, 53, 23, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 31, 50, 65, 71, 71, 70, 74, 81, 86, 82, 67, 47, 27, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 44, 69, 74, 76, 79, 69, 59, 68, 82, 78, 54, 27, 8, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 17, 43, 60, 51, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",4.3,20,100,"[15, 15]"
ChIJDa_6x6jeQUcRV1Njsp5VfBs,Embassy of the Kingdom of the Netherlands,47.5080364,19.0326854,embassy,"Budapest, Kapás utca 6","Embassy of the Kingdom of the Netherlands Budapest, Kapás utca 6 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 54, 61, 70, 59, 45, 52, 40, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 56, 43, 56, 75, 79, 68, 47, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 93, 84, 40, 31, 36, 36, 25, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 100, 72, 68, 56, 43, 31, 27, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 47, 47, 50, 52, 50, 40, 27, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",2.5,8,29,
ChIJDawSSW_oQUcRXwDHz546FOU,Királyerdei Művelődési Ház,47.401311,19.094082,transit_station,Hungary,Királyerdei Művelődési Ház Hungary budapest,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 18, 21, 20, 18, 23, 39, 49, 36, 19, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 48, 43, 23, 10, 13, 29, 48, 55, 42, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 37, 41, 38, 31, 30, 41, 58, 62, 50, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 32, 35, 30, 22, 24, 47, 80, 96, 79, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 25, 30, 30, 30, 31, 34, 35, 31, 23, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 100, 67, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",4.5,402,5,"[90, 90]"
ChIJDbSxnyTbQUcRjLO3LOa0vqA,ALDI,47.5344939,19.142051300000002,supermarket,"Budapest, Késmárk utca 10","ALDI Budapest, Késmárk utca 10 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 26, 35, 41, 44, 44, 42, 41, 47, 60, 75, 80, 70, 48, 25, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 27, 40, 51, 59, 62, 59, 54, 53, 63, 82, 95, 87, 60, 29, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 30, 42, 51, 55, 53, 48, 48, 56, 70, 84, 85, 72, 49, 26, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 33, 47, 58, 62, 62, 63, 65, 70, 77, 90, 100, 89, 58, 26, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 41, 49, 52, 55, 61, 66, 66, 65, 73, 86, 92, 79, 53, 27, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 27, 47, 68, 83, 86, 78, 63, 53, 52, 56, 56, 45, 28, 13, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 26, 48, 73, 91, 94, 83, 68, 66, 78, 84, 64, 32, 0, 0, 0, 0, 0]}]",4.5,1881,41,"[20, 20]"
ChIJDbVo2OHCQUcRjKm6ueS1Lqg,OBI áruház Budapest,47.5669436,19.097175399999998,home_goods_store,"Budapest, Szent Imre utca 1","OBI áruház Budapest Budapest, Szent Imre utca 1 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 28, 44, 60, 70, 71, 65, 60, 66, 79, 80, 60, 33, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 32, 53, 73, 83, 81, 70, 66, 77, 94, 91, 62, 30, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 31, 53, 73, 82, 78, 70, 72, 86, 99, 93, 66, 35, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 31, 53, 75, 87, 86, 76, 73, 83, 98, 97, 74, 41, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 35, 54, 71, 80, 80, 76, 78, 85, 88, 77, 54, 30, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 29, 57, 85, 98, 92, 80, 75, 78, 76, 64, 42, 22, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 27, 53, 81, 100, 99, 86, 80, 84, 72, 41, 0, 0, 0, 0, 0, 0]}]",4.2,4092,67,"[25, 25]"
ChIJDbVo2OHCQUcRxK6CtcvKZyw,OBI áruház Budapest,47.5059107,19.121200100000003,home_goods_store,"Budapest, Fogarasi út 28-54","OBI áruház Budapest Budapest, Fogarasi út 28-54 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 14, 25, 38, 51, 59, 61, 56, 52, 53, 59, 60, 49, 31, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 15, 28, 44, 58, 67, 67, 60, 53, 54, 63, 69, 60, 39, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 15, 28, 43, 58, 68, 70, 65, 58, 58, 63, 66, 55, 34, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 17, 29, 44, 57, 66, 67, 63, 59, 60, 65, 67, 59, 41, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 15, 28, 42, 55, 63, 64, 62, 63, 68, 72, 68, 54, 35, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 14, 30, 53, 75, 87, 88, 81, 77, 78, 78, 69, 51, 31, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 14, 33, 59, 85, 100, 98, 89, 85, 83, 71, 47, 0, 0, 0, 0, 0, 0]}]",4.2,7957,44,"[25, 25]"
ChIJDbyKvffcQUcRCxObD4qECw4,Heavy Tools Corvin,47.485981,19.0728575,shopping_mall,"Budapest, Futó utca 37","Heavy Tools Corvin Budapest, Futó utca 37 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 53, 64, 66, 61, 59, 67, 80, 78, 55, 26, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 60, 74, 78, 73, 68, 75, 90, 92, 68, 34, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 59, 72, 75, 70, 66, 76, 95, 98, 72, 35, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 61, 75, 80, 77, 72, 77, 94, 100, 75, 38, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 60, 75, 81, 80, 78, 82, 92, 90, 67, 35, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 59, 79, 90, 89, 84, 83, 81, 70, 49, 26, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 65, 88, 91, 82, 83, 93, 83, 48, 0, 0, 0, 0, 0]}]",4.3,16277,63,"[25, 90]"
ChIJDc9lE9TdQUcRJCsMdTKXMNk,Budai Sas-hegy Természetvédelmi terület,47.4801895,19.017004699999998,park,"Budapest, Meredek utca 8","Budai Sas-hegy Természetvédelmi terület Budapest, Meredek utca 8 budapest","[{'name': 'Monday', 'data': [1, 1, 1, 1, 0, 2, 6, 12, 18, 25, 32, 38, 40, 39, 34, 27, 21, 16, 11, 6, 3, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 2, 11, 22, 29, 32, 31, 29, 28, 27, 25, 22, 17, 12, 7, 3, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 6, 15, 26, 39, 50, 56, 56, 50, 41, 31, 23, 16, 11, 7, 4, 1, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 5, 12, 22, 33, 42, 47, 46, 40, 32, 26, 21, 17, 13, 10, 6, 2, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 7, 20, 34, 44, 44, 39, 34, 33, 34, 34, 32, 25, 18, 11, 7, 4, 2]}, {'name': 'Saturday', 'data': [1, 0, 0, 0, 2, 3, 6, 11, 20, 33, 51, 71, 89, 100, 100, 89, 72, 53, 36, 23, 15, 9, 6, 4]}, {'name': 'Sunday', 'data': [2, 2, 1, 2, 1, 1, 1, 3, 9, 25, 51, 76, 83, 77, 73, 73, 67, 49, 29, 13, 5, 2, 1, 1]}]",4.7,697,13,
ChIJDcsFdWHcQUcRjZrc8UQaGLk,ALDI,47.498752200000006,19.0769192,store,"Budapest, Rákóczi út 65","ALDI Budapest, Rákóczi út 65 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 11, 20, 31, 42, 51, 55, 55, 53, 52, 60, 74, 87, 86, 67, 40, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 14, 24, 36, 47, 54, 57, 55, 52, 55, 66, 84, 95, 89, 68, 41, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 17, 26, 37, 47, 54, 56, 54, 49, 48, 58, 79, 98, 98, 75, 42, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 11, 21, 33, 46, 57, 64, 65, 62, 61, 68, 84, 100, 99, 79, 48, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 10, 20, 32, 44, 54, 59, 59, 57, 57, 64, 76, 85, 82, 65, 42, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 8, 16, 26, 37, 47, 55, 58, 56, 52, 50, 53, 62, 64, 52, 31, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 13, 25, 40, 55, 66, 68, 63, 56, 59, 71, 72, 50, 0, 0, 0, 0, 0]}]",4.3,3069,42,"[15, 15]"
