place_id,name,lat,lon,node_type,address,place,popular_times,rating,rating_n,current_popularity,time_spent
ChIJFY-aYOndQUcRW76ytOSFI2A,DWD2002 Ltd.,47.4584529,19.025510699999998,hardware_store,"Budapest, Borszék köz 7","DWD2002 Ltd. Budapest, Borszék köz 7 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 28, 76, 51, 33, 44, 53, 51, 42, 28, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 38, 59, 61, 66, 62, 66, 88, 77, 38, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 36, 90, 59, 33, 58, 90, 100, 77, 44, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 35, 64, 74, 63, 66, 83, 87, 68, 40, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 36, 74, 71, 57, 71, 89, 80, 48, 19, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",4.8,167,28,"[15, 15]"
ChIJFaGAcQPcQUcROzFkj97Vn4U,Atlant Sport Club,47.5136324,19.0378807,gym,"Budapest, Frankel Leó út 7","Atlant Sport Club Budapest, Frankel Leó út 7 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 1, 2, 2, 3, 7, 22, 43, 33, 18, 25, 44, 58, 57, 41, 22, 7, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 6, 8, 12, 15, 18, 22, 24, 25, 25, 25, 33, 65, 100, 87, 41, 12, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 3, 8, 14, 19, 25, 28, 29, 28, 27, 30, 38, 44, 40, 27, 12, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 1, 4, 7, 11, 14, 17, 19, 20, 21, 23, 35, 59, 81, 74, 43, 15, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 6, 9, 11, 11, 14, 23, 28, 22, 17, 21, 28, 33, 31, 25, 16, 7, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 18, 20, 15, 11, 9, 11, 13, 13, 11, 7, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 18, 19, 12, 6, 6, 11, 17, 17, 11, 5, 0, 0, 0]}]",4.5,85,2,
ChIJFaKZBg3cQUcRgLGXyZxXeyI,Nyugati pályaudvar,47.5103368,19.0560793,subway_station,Budapest,Nyugati pályaudvar Budapest budapest,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 4, 13, 25, 37, 44, 42, 37, 36, 42, 53, 66, 76, 79, 74, 63, 48, 32, 18, 8, 2]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 7, 18, 31, 42, 48, 46, 42, 40, 44, 54, 68, 79, 84, 81, 71, 55, 38, 23, 11, 3]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 5, 16, 30, 43, 50, 48, 43, 39, 42, 52, 69, 89, 100, 94, 74, 52, 33, 21, 12, 6]}, {'name': 'Thursday', 'data': [1, 0, 0, 0, 5, 16, 32, 46, 52, 49, 43, 41, 48, 60, 73, 83, 87, 84, 74, 60, 45, 30, 17, 8]}, {'name': 'Friday', 'data': [3, 0, 0, 0, 1, 11, 29, 44, 46, 41, 41, 49, 60, 71, 80, 84, 84, 80, 72, 60, 48, 36, 24, 15]}, {'name': 'Saturday', 'data': [8, 2, 0, 0, 4, 10, 19, 28, 36, 42, 46, 48, 49, 50, 53, 56, 57, 57, 53, 47, 38, 29, 19, 11]}, {'name': 'Sunday', 'data': [5, 1, 0, 0, 0, 5, 11, 17, 24, 31, 35, 39, 41, 44, 48, 52, 55, 54, 49, 40, 29, 18, 10, 4]}]",3.8,636,32,
ChIJFaqaOcLbQUcRe53c5qvy8Fk,OMV,47.538314899999996,19.0697651,gas_station,"Budapest, Váci út 95","OMV Budapest, Váci út 95 budapest","[{'name': 'Monday', 'data': [0, 1, 1, 1, 1, 3, 19, 37, 50, 54, 51, 47, 46, 48, 52, 57, 61, 63, 61, 57, 49, 38, 26, 14]}, {'name': 'Tuesday', 'data': [3, 1, 1, 1, 1, 6, 22, 39, 54, 62, 62, 55, 46, 40, 40, 45, 53, 59, 61, 58, 51, 41, 31, 20]}, {'name': 'Wednesday', 'data': [9, 0, 1, 1, 3, 13, 28, 45, 59, 67, 67, 60, 50, 43, 41, 46, 53, 58, 56, 48, 37, 27, 17, 10]}, {'name': 'Thursday', 'data': [4, 0, 1, 1, 1, 8, 27, 50, 67, 72, 63, 49, 39, 39, 50, 67, 84, 96, 100, 94, 79, 60, 40, 22]}, {'name': 'Friday', 'data': [7, 1, 1, 1, 9, 21, 37, 53, 66, 74, 75, 70, 64, 59, 59, 63, 71, 78, 82, 81, 74, 62, 47, 31]}, {'name': 'Saturday', 'data': [17, 7, 2, 2, 1, 9, 22, 38, 57, 74, 82, 78, 65, 52, 44, 43, 46, 50, 52, 50, 46, 39, 30, 20]}, {'name': 'Sunday', 'data': [11, 3, 1, 1, 1, 3, 14, 27, 38, 47, 52, 52, 49, 44, 41, 40, 42, 46, 48, 47, 42, 33, 22, 11]}]",4.3,620,91,"[10, 10]"
ChIJFbLls8_bQUcRFR_U0FU5nSI,Sixt Rent a Car - Budapest,47.547839200000006,19.0733252,car_rental,"Budapest, Váci út 141","Sixt Rent a Car - Budapest Budapest, Váci út 141 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 29, 59, 86, 95, 86, 76, 72, 70, 62, 49, 34, 20, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 42, 74, 97, 100, 90, 82, 79, 74, 65, 52, 38, 25, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 30, 55, 76, 82, 80, 80, 82, 81, 74, 62, 50, 37, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 43, 67, 81, 83, 81, 81, 85, 84, 77, 65, 50, 36, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 40, 61, 74, 74, 67, 63, 65, 68, 66, 57, 41, 25, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 31, 42, 48, 45, 38, 30, 25, 20, 16, 11, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 27, 37, 39, 34, 25, 17, 16, 33, 52, 38, 0, 0, 0, 0, 0, 0]}]",3.7,252,15,"[20, 20]"
ChIJFcR_TvXbQUcRaPiUFZrZvnA,Ventil,47.5179694,19.0641125,car_repair,"Budapest, Lehel utca 7b","Ventil Budapest, Lehel utca 7b budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 36, 55, 62, 62, 64, 69, 71, 64, 50, 33, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 32, 57, 71, 72, 74, 81, 87, 83, 68, 48, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 53, 71, 74, 74, 81, 92, 96, 86, 65, 42, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 46, 70, 82, 83, 85, 93, 100, 93, 73, 47, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 39, 64, 76, 72, 67, 71, 76, 74, 61, 42, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 22, 35, 46, 52, 52, 46, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",4.2,571,30,"[15, 15]"
ChIJFdXdiwHcQUcRnInWYbFbYAE,Szent Lukács Gyógyfürdő,47.5171489,19.0365103,transit_station,Hungary,Szent Lukács Gyógyfürdő Hungary budapest,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 24, 36, 48, 59, 65, 67, 69, 73, 76, 74, 63, 45, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 27, 41, 55, 66, 71, 70, 67, 66, 71, 78, 76, 59, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 26, 42, 58, 69, 73, 72, 71, 73, 75, 72, 60, 43, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 28, 44, 60, 72, 78, 77, 75, 75, 77, 77, 69, 53, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 21, 33, 47, 58, 65, 67, 67, 70, 78, 81, 72, 50, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 11, 16, 23, 32, 43, 56, 69, 77, 79, 74, 62, 46, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 8, 19, 34, 47, 57, 63, 69, 81, 95, 100, 88, 62, 0, 0, 0, 0, 0]}]",4.4,6426,26,
ChIJFeP_qbvFQUcRNVfN04FB9n4,Auchan gas station,47.5395679,19.2465307,gas_station,"Csömör, Határ út 6","Auchan gas station Csömör, Határ út 6 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 11, 20, 28, 35, 38, 38, 36, 37, 42, 48, 55, 55, 49, 37, 23, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 15, 26, 38, 47, 48, 44, 38, 38, 52, 75, 96, 98, 79, 50, 23, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 12, 24, 35, 39, 35, 29, 29, 35, 45, 54, 58, 55, 46, 35, 23, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 17, 29, 41, 48, 50, 44, 35, 30, 35, 54, 78, 94, 87, 63, 34, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 12, 23, 37, 50, 57, 58, 55, 56, 64, 80, 95, 100, 88, 65, 41, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 8, 23, 45, 68, 83, 83, 69, 53, 42, 38, 39, 39, 35, 28, 20, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 20, 33, 45, 53, 56, 54, 51, 51, 52, 51, 42, 30, 18, 0, 0, 0]}]",4.4,342,6,"[10, 10]"
ChIJFfmewf3DQUcRKC89syw5MsY,SPAR szupermarket,47.4801177,19.2437792,supermarket,"Budapest, Bakancsos utca 5","SPAR szupermarket Budapest, Bakancsos utca 5 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 18, 27, 34, 38, 39, 36, 33, 36, 52, 75, 87, 71, 39, 10, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 23, 35, 45, 48, 45, 39, 37, 43, 59, 78, 85, 72, 47, 21, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 20, 36, 49, 52, 45, 36, 37, 52, 77, 96, 95, 73, 42, 17, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 25, 36, 45, 47, 44, 39, 39, 50, 72, 93, 100, 83, 53, 24, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 16, 28, 38, 43, 42, 40, 42, 53, 69, 81, 81, 66, 44, 22, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 22, 41, 57, 63, 59, 53, 50, 50, 47, 36, 22, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 19, 43, 67, 78, 72, 61, 52, 42, 28, 0, 0, 0, 0, 0, 0, 0, 0]}]",3.9,637,11,"[15, 15]"
ChIJFw8LnLfEQUcR_ovYMF2PlQg,Garden City Lookout,47.517601,19.166933,tourist_attraction,"47.517601,19","Garden City Lookout 47.517601,19 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 4, 10, 18, 24, 28, 28, 25, 22, 22, 22, 22, 21, 17, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 6, 10, 14, 18, 20, 22, 21, 20, 20, 20, 22, 25, 25, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 3, 5, 9, 14, 18, 20, 18, 14, 12, 17, 27, 33, 25, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 6, 9, 11, 12, 13, 14, 15, 19, 25, 31, 34, 32, 25, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 1, 4, 8, 13, 18, 24, 28, 32, 35, 35, 34, 32, 48, 100, 88, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 1, 3, 9, 15, 22, 26, 29, 34, 41, 50, 54, 50, 39, 27, 17, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 1, 1, 8, 19, 29, 34, 36, 41, 49, 53, 51, 42, 30, 18, 9, 0, 0]}]",4.8,819,2,"[20, 60]"
ChIJG1U4F0LcQUcRAuXbzLGCUDk,City SPAR,47.495901399999994,19.0578958,supermarket,"Budapest, Károly körút 22-24","City SPAR Budapest, Károly körút 22-24 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 18, 28, 38, 48, 54, 56, 54, 51, 52, 61, 78, 92, 89, 67, 38, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 21, 33, 47, 57, 62, 61, 56, 53, 58, 71, 84, 88, 76, 53, 29, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 21, 30, 40, 48, 54, 57, 57, 57, 61, 71, 82, 87, 81, 62, 38, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 21, 31, 41, 49, 54, 56, 55, 57, 63, 76, 91, 100, 95, 77, 51, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 19, 27, 35, 42, 49, 54, 57, 60, 65, 74, 84, 90, 82, 62, 37, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 7, 13, 20, 28, 36, 43, 47, 50, 51, 52, 59, 69, 74, 63, 40, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 11, 23, 37, 50, 55, 50, 42, 47, 68, 60, 0, 0, 0, 0, 0, 0]}]",4,1856,11,"[15, 15]"
ChIJGRO67w_CQUcRgNsrLwJiGF8,SZIGA-TECH mintabolt,47.4234501,19.190518100000002,home_goods_store,"Budapest, Péterhalmi út 8","SZIGA-TECH mintabolt Budapest, Péterhalmi út 8 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 40, 57, 70, 75, 73, 70, 73, 75, 62, 37, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 26, 43, 75, 96, 89, 75, 72, 68, 58, 42, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 47, 68, 85, 90, 83, 73, 73, 82, 74, 44, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 42, 51, 61, 75, 89, 100, 100, 88, 67, 44, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 54, 69, 75, 70, 62, 63, 74, 79, 65, 37, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 7, 41, 82, 73, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",4.5,382,33,"[20, 20]"
ChIJGT4aBBfbQUcRxYN9gqmF5bg,Non-stop ALMA gyógyszertár,47.53423179999999,19.1308548,pharmacy,"Budapest, Drégelyvár utca 40","Non-stop ALMA gyógyszertár Budapest, Drégelyvár utca 40 budapest","[{'name': 'Monday', 'data': [1, 1, 1, 1, 1, 1, 1, 1, 8, 26, 37, 36, 28, 23, 29, 45, 64, 79, 81, 68, 45, 19, 1, 1]}, {'name': 'Tuesday', 'data': [1, 1, 1, 1, 1, 1, 1, 1, 15, 25, 29, 30, 32, 39, 50, 58, 64, 69, 73, 72, 61, 40, 16, 1]}, {'name': 'Wednesday', 'data': [1, 1, 1, 1, 1, 1, 1, 5, 18, 29, 37, 40, 39, 37, 40, 50, 64, 76, 77, 62, 36, 8, 1, 1]}, {'name': 'Thursday', 'data': [1, 1, 1, 1, 1, 1, 1, 1, 4, 16, 26, 34, 40, 45, 50, 56, 63, 70, 72, 66, 50, 26, 1, 1]}, {'name': 'Friday', 'data': [1, 1, 1, 1, 1, 1, 1, 8, 24, 38, 46, 47, 44, 40, 39, 42, 49, 55, 56, 50, 36, 20, 2, 1]}, {'name': 'Saturday', 'data': [1, 1, 1, 1, 1, 1, 1, 6, 28, 50, 66, 69, 62, 53, 53, 66, 86, 100, 97, 77, 48, 19, 1, 1]}, {'name': 'Sunday', 'data': [1, 1, 1, 1, 1, 1, 1, 0, 31, 67, 93, 100, 94, 87, 86, 86, 80, 67, 48, 28, 8, 1, 1, 1]}]",4.9,60,2,"[10, 10]"
ChIJGT9JdMDZQUcRhNf43n6YOP0,Ferenczi Épületgépészeti Kft.,47.581595,19.0470592,car_repair,"Budapest, Szentendrei út 259","Ferenczi Épületgépészeti Kft. Budapest, Szentendrei út 259 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 46, 59, 56, 59, 69, 76, 74, 62, 46, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 69, 100, 92, 83, 88, 92, 85, 70, 51, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 52, 72, 78, 76, 76, 85, 91, 84, 62, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 54, 63, 58, 73, 84, 83, 80, 72, 55, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 72, 93, 59, 69, 77, 59, 56, 68, 60, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 27, 41, 49, 44, 35, 30, 31, 29, 19, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",4.7,76,26,"[20, 20]"
ChIJGTGOJWfcQUcRxe25BUqR3tI,National Tobacco Shop and lottery Lottobacco Blaha Lujza,47.50120820000001,19.065523300000002,drugstore,"Budapest, Dob utca 52","National Tobacco Shop and lottery Lottobacco Blaha Lujza Budapest, Dob utca 52 budapest","[{'name': 'Monday', 'data': [1, 1, 1, 1, 1, 1, 1, 16, 32, 48, 57, 58, 53, 48, 48, 53, 62, 69, 75, 71, 64, 51, 37, 23]}, {'name': 'Tuesday', 'data': [12, 3, 1, 1, 1, 5, 14, 23, 35, 46, 55, 58, 57, 51, 48, 48, 55, 62, 64, 55, 39, 21, 8, 1]}, {'name': 'Wednesday', 'data': [1, 1, 1, 1, 1, 3, 8, 16, 30, 48, 71, 91, 100, 94, 80, 62, 50, 46, 46, 48, 44, 35, 25, 14]}, {'name': 'Thursday', 'data': [5, 1, 1, 1, 1, 3, 8, 16, 23, 28, 33, 37, 39, 41, 42, 44, 50, 55, 60, 64, 64, 57, 46, 33]}, {'name': 'Friday', 'data': [19, 8, 3, 1, 7, 16, 23, 26, 26, 25, 30, 51, 73, 71, 50, 33, 33, 39, 44, 44, 42, 35, 26, 17]}, {'name': 'Saturday', 'data': [8, 1, 1, 1, 1, 7, 16, 28, 39, 50, 53, 53, 48, 42, 39, 42, 51, 62, 67, 62, 53, 44, 35, 26]}, {'name': 'Sunday', 'data': [17, 7, 1, 1, 1, 3, 12, 21, 30, 39, 44, 48, 48, 48, 48, 50, 55, 62, 66, 66, 58, 44, 28, 14]}]",4,72,100,"[10, 10]"
ChIJGYCBeYjBQUcRiFRZqbaJDfk,Vilmos Endre Sportcentrum,47.4382789,19.2199559,school,"Budapest, Nagybecskerek utca 32","Vilmos Endre Sportcentrum Budapest, Nagybecskerek utca 32 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 12, 18, 23, 26, 26, 23, 20, 20, 28, 45, 62, 73, 78, 70, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 10, 17, 24, 29, 29, 25, 19, 17, 21, 36, 57, 74, 75, 60, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 11, 18, 24, 29, 31, 31, 28, 25, 28, 43, 69, 94, 100, 81, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 10, 15, 19, 23, 24, 24, 22, 22, 28, 46, 73, 93, 93, 72, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 7, 10, 13, 17, 19, 21, 22, 22, 25, 38, 64, 87, 96, 99, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 5, 13, 24, 34, 40, 38, 33, 28, 27, 29, 29, 24, 16, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 4, 10, 20, 32, 39, 38, 32, 24, 18, 14, 10, 8, 6, 0, 0, 0, 0, 0]}]",4.4,486,9,
ChIJGb7M6rnbQUcRsxLQhOuy8m4,ALDI,47.5422255,19.0874466,store,"Budapest, Rokolya utca 1","ALDI Budapest, Rokolya utca 1 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 17, 25, 34, 41, 45, 46, 44, 40, 39, 49, 70, 88, 85, 60, 29, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 22, 32, 42, 50, 54, 54, 51, 48, 51, 64, 85, 98, 91, 65, 34, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 16, 27, 39, 48, 50, 46, 39, 38, 48, 68, 89, 97, 86, 61, 33, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 21, 34, 46, 54, 56, 53, 47, 45, 54, 72, 92, 100, 88, 62, 34, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 17, 28, 41, 51, 56, 55, 52, 49, 53, 63, 74, 79, 72, 54, 33, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 9, 19, 33, 47, 57, 59, 52, 41, 34, 38, 49, 56, 50, 33, 16, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 20, 36, 53, 65, 68, 59, 47, 42, 55, 71, 62, 32, 0, 0, 0, 0, 0]}]",4.4,2578,30,"[20, 20]"
ChIJGbRJ92zcQUcRiEYl86M1PhE,SPAR market,47.5047261,19.058745499999997,supermarket,"Budapest, Nagymező utca 25","SPAR market Budapest, Nagymező utca 25 budapest","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 7, 13, 20, 26, 31, 34, 37, 37, 38, 41, 45, 51, 53, 48, 34, 18, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 6, 14, 21, 29, 34, 39, 41, 42, 42, 40, 38, 41, 51, 62, 58, 35, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 3, 9, 15, 20, 25, 27, 29, 31, 34, 41, 52, 65, 73, 73, 62, 44, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 3, 10, 18, 28, 37, 44, 47, 45, 42, 42, 46, 55, 63, 65, 57, 41, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 8, 15, 21, 26, 30, 32, 33, 32, 30, 33, 41, 54, 65, 65, 53, 32, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 2, 8, 14, 21, 27, 32, 34, 35, 34, 37, 44, 55, 59, 52, 35, 16, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 18, 25, 31, 33, 32, 32, 36, 53, 81, 100, 91, 58, 0, 0]}]",3.8,464,3,"[15, 15]"
